RESIDENCIA/ORIGEN;Continentes;Países;CCAA de destino;Concepto turístico;Periodo;Total
Total;Asia;Israel;Balears, Illes;Turistas;2020M07;60
Total;Asia;Israel;Balears, Illes;Turistas;2020M06;.
Total;Asia;Israel;Balears, Illes;Turistas;2020M05;.
Total;Asia;Israel;Balears, Illes;Turistas;2020M04;.
Total;Asia;Israel;Balears, Illes;Turistas;2020M03;30
Total;Asia;Israel;Balears, Illes;Turistas;2020M02;113
Total;Asia;Israel;Balears, Illes;Turistas;2020M01;79
Total;Asia;Israel;Balears, Illes;Pernoctaciones;2020M12;.
Total;Asia;Israel;Balears, Illes;Pernoctaciones;2020M11;.
Total;Asia;Israel;Balears, Illes;Pernoctaciones;2020M10;.
Total;Asia;Israel;Balears, Illes;Pernoctaciones;2020M09;282
Total;Asia;Israel;Balears, Illes;Pernoctaciones;2020M08;545
Total;Asia;Israel;Balears, Illes;Pernoctaciones;2020M07;360
Total;Asia;Israel;Balears, Illes;Pernoctaciones;2020M06;.
Total;Asia;Israel;Balears, Illes;Pernoctaciones;2020M05;.
Total;Asia;Israel;Balears, Illes;Pernoctaciones;2020M04;.
Total;Asia;Israel;Balears, Illes;Pernoctaciones;2020M03;237
Total;Asia;Israel;Balears, Illes;Pernoctaciones;2020M02;497
Total;Asia;Israel;Balears, Illes;Pernoctaciones;2020M01;435
Total;Asia;Israel;Balears, Illes;Duración media de los viajes;2020M12;.
Total;Asia;Israel;Balears, Illes;Duración media de los viajes;2020M11;.
Total;Asia;Israel;Balears, Illes;Duración media de los viajes;2020M10;.
Total;Asia;Israel;Balears, Illes;Duración media de los viajes;2020M09;8,8
Total;Asia;Israel;Balears, Illes;Duración media de los viajes;2020M08;9,4
Total;Asia;Israel;Balears, Illes;Duración media de los viajes;2020M07;6,0
Total;Asia;Israel;Balears, Illes;Duración media de los viajes;2020M06;.
Total;Asia;Israel;Balears, Illes;Duración media de los viajes;2020M05;.
Total;Asia;Israel;Balears, Illes;Duración media de los viajes;2020M04;.
Total;Asia;Israel;Balears, Illes;Duración media de los viajes;2020M03;7,9
Total;Asia;Israel;Balears, Illes;Duración media de los viajes;2020M02;4,4
Total;Asia;Israel;Balears, Illes;Duración media de los viajes;2020M01;5,5
Total;Asia;Israel;Canarias;Turistas;2020M12;46
Total;Asia;Israel;Canarias;Turistas;2020M11;.
Total;Asia;Israel;Canarias;Turistas;2020M10;.
Total;Asia;Israel;Canarias;Turistas;2020M09;.
Total;Asia;Israel;Canarias;Turistas;2020M08;.
Total;Asia;Israel;Canarias;Turistas;2020M07;.
Total;Asia;Israel;Canarias;Turistas;2020M06;.
Total;Asia;Israel;Canarias;Turistas;2020M05;.
Total;Asia;Israel;Canarias;Turistas;2020M04;.
Total;Asia;Israel;Canarias;Turistas;2020M03;737
Total;Asia;Israel;Canarias;Turistas;2020M02;1.145
Total;Asia;Israel;Canarias;Turistas;2020M01;628
Total;Asia;Israel;Canarias;Pernoctaciones;2020M12;302
Total;Asia;Israel;Canarias;Pernoctaciones;2020M11;.
Total;Asia;Israel;Canarias;Pernoctaciones;2020M10;.
Total;Asia;Israel;Canarias;Pernoctaciones;2020M09;.
Total;Asia;Israel;Canarias;Pernoctaciones;2020M08;.
Total;Asia;Israel;Canarias;Pernoctaciones;2020M07;.
Total;Asia;Israel;Canarias;Pernoctaciones;2020M06;.
Total;Asia;Israel;Canarias;Pernoctaciones;2020M05;.
Total;Asia;Israel;Canarias;Pernoctaciones;2020M04;.
Total;Asia;Israel;Canarias;Pernoctaciones;2020M03;5.737
Total;Asia;Israel;Canarias;Pernoctaciones;2020M02;6.442
Total;Asia;Israel;Canarias;Pernoctaciones;2020M01;4.638
Total;Asia;Israel;Canarias;Duración media de los viajes;2020M12;6,6
Total;Asia;Israel;Canarias;Duración media de los viajes;2020M11;.
Total;Asia;Israel;Canarias;Duración media de los viajes;2020M10;.
Total;Asia;Israel;Canarias;Duración media de los viajes;2020M09;.
Total;Asia;Israel;Canarias;Duración media de los viajes;2020M08;.
Total;Asia;Israel;Canarias;Duración media de los viajes;2020M07;.
Total;Asia;Israel;Canarias;Duración media de los viajes;2020M06;.
Total;Asia;Israel;Canarias;Duración media de los viajes;2020M05;.
Total;Asia;Israel;Canarias;Duración media de los viajes;2020M04;.
Total;Asia;Israel;Canarias;Duración media de los viajes;2020M03;7,8
Total;Asia;Israel;Canarias;Duración media de los viajes;2020M02;5,6
Total;Asia;Israel;Canarias;Duración media de los viajes;2020M01;7,4
Total;Asia;Japón;Balears, Illes;Turistas;2020M12;.
Total;Asia;Japón;Balears, Illes;Turistas;2020M11;.
Total;Asia;Japón;Balears, Illes;Turistas;2020M10;.
Total;Asia;Japón;Balears, Illes;Turistas;2020M09;.
Total;Asia;Japón;Balears, Illes;Turistas;2020M08;40
Total;Asia;Japón;Balears, Illes;Turistas;2020M07;34
Total;Asia;Japón;Balears, Illes;Turistas;2020M06;.
Total;Asia;Japón;Balears, Illes;Turistas;2020M05;.
Total;Asia;Japón;Balears, Illes;Turistas;2020M04;.
Total;Asia;Japón;Balears, Illes;Turistas;2020M03;125
Total;Asia;Japón;Balears, Illes;Turistas;2020M02;231
Total;Asia;Japón;Balears, Illes;Turistas;2020M01;182
Total;Asia;Japón;Balears, Illes;Pernoctaciones;2020M12;.
Total;Asia;Japón;Balears, Illes;Pernoctaciones;2020M11;.
Total;Asia;Japón;Balears, Illes;Pernoctaciones;2020M10;.
Total;Asia;Japón;Balears, Illes;Pernoctaciones;2020M09;.
Total;Asia;Japón;Balears, Illes;Pernoctaciones;2020M08;512
Total;Asia;Japón;Balears, Illes;Pernoctaciones;2020M07;609
Total;Asia;Japón;Balears, Illes;Pernoctaciones;2020M06;.
Total;Asia;Japón;Balears, Illes;Pernoctaciones;2020M05;.
Total;Asia;Japón;Balears, Illes;Pernoctaciones;2020M04;.
Total;Asia;Japón;Balears, Illes;Pernoctaciones;2020M03;675
Total;Asia;Japón;Balears, Illes;Pernoctaciones;2020M02;1.201
Total;Asia;Japón;Balears, Illes;Pernoctaciones;2020M01;1.383
Total;Asia;Japón;Balears, Illes;Duración media de los viajes;2020M12;.
Total;Asia;Japón;Balears, Illes;Duración media de los viajes;2020M11;.
Total;Asia;Japón;Balears, Illes;Duración media de los viajes;2020M10;.
Total;Asia;Japón;Balears, Illes;Duración media de los viajes;2020M09;.
Total;Asia;Japón;Balears, Illes;Duración media de los viajes;2020M08;12,8
Total;Asia;Japón;Balears, Illes;Duración media de los viajes;2020M07;17,9
Total;Asia;Japón;Balears, Illes;Duración media de los viajes;2020M06;.
Total;Asia;Japón;Balears, Illes;Duración media de los viajes;2020M05;.
Total;Asia;Japón;Balears, Illes;Duración media de los viajes;2020M04;.
Total;Asia;Japón;Balears, Illes;Duración media de los viajes;2020M03;5,4
Total;Asia;Japón;Balears, Illes;Duración media de los viajes;2020M02;5,2
Total;Asia;Japón;Balears, Illes;Duración media de los viajes;2020M01;7,6
Total;Asia;Japón;Canarias;Turistas;2020M12;80
Total;Asia;Japón;Canarias;Turistas;2020M11;91
Total;Asia;Japón;Canarias;Turistas;2020M10;57
Total;Asia;Japón;Canarias;Turistas;2020M09;77
Total;Asia;Japón;Canarias;Turistas;2020M08;41
Total;Asia;Japón;Canarias;Turistas;2020M07;48
Total;Asia;Japón;Canarias;Turistas;2020M06;40
Total;Asia;Japón;Canarias;Turistas;2020M05;.
Total;Asia;Japón;Canarias;Turistas;2020M04;30
Total;Asia;Japón;Canarias;Turistas;2020M03;99
Total;Asia;Japón;Canarias;Turistas;2020M02;184
Total;Asia;Japón;Canarias;Turistas;2020M01;354
Total;Asia;Japón;Canarias;Pernoctaciones;2020M12;740
Total;Asia;Japón;Canarias;Pernoctaciones;2020M11;706
Total;Asia;Japón;Canarias;Pernoctaciones;2020M10;476
Total;Asia;Japón;Canarias;Pernoctaciones;2020M09;553
Total;Asia;Japón;Canarias;Pernoctaciones;2020M08;331
Total;Asia;Japón;Canarias;Pernoctaciones;2020M07;530
Total;Asia;Japón;Canarias;Pernoctaciones;2020M06;386
Total;Asia;Japón;Canarias;Pernoctaciones;2020M05;.
Total;Asia;Japón;Canarias;Pernoctaciones;2020M04;253
Total;Asia;Japón;Canarias;Pernoctaciones;2020M03;1.358
Total;Asia;Japón;Canarias;Pernoctaciones;2020M02;1.442
Total;Asia;Japón;Canarias;Pernoctaciones;2020M01;2.686
Total;Asia;Japón;Canarias;Duración media de los viajes;2020M12;9,3
Total;Asia;Japón;Canarias;Duración media de los viajes;2020M11;7,8
Total;Asia;Japón;Canarias;Duración media de los viajes;2020M10;8,4
Total;Asia;Japón;Canarias;Duración media de los viajes;2020M09;7,2
Total;Asia;Japón;Canarias;Duración media de los viajes;2020M08;8,1
Total;Asia;Japón;Canarias;Duración media de los viajes;2020M07;11,0
Total;Asia;Japón;Canarias;Duración media de los viajes;2020M06;9,7
Total;Asia;Japón;Canarias;Duración media de los viajes;2020M05;.
Total;Asia;Japón;Canarias;Duración media de los viajes;2020M04;8,4
Total;Asia;Japón;Canarias;Duración media de los viajes;2020M03;13,7
Total;Asia;Japón;Canarias;Duración media de los viajes;2020M02;7,8
Total;Asia;Japón;Canarias;Duración media de los viajes;2020M01;7,6
Total;Asia;Jordania;Balears, Illes;Turistas;2020M12;.
Total;Asia;Jordania;Balears, Illes;Turistas;2020M11;.
Total;Asia;Jordania;Balears, Illes;Turistas;2020M10;.
Total;Asia;Jordania;Balears, Illes;Turistas;2020M09;.
Total;Asia;Jordania;Balears, Illes;Turistas;2020M08;.
Total;Asia;Jordania;Balears, Illes;Turistas;2020M07;.
Total;Asia;Jordania;Balears, Illes;Turistas;2020M06;.
Total;Asia;Jordania;Balears, Illes;Turistas;2020M05;""
Total;Asia;Jordania;Balears, Illes;Turistas;2020M04;.
Total;Asia;Jordania;Balears, Illes;Turistas;2020M03;.
Total;Asia;Jordania;Balears, Illes;Turistas;2020M02;.
Total;Asia;Jordania;Balears, Illes;Turistas;2020M01;.
Total;Asia;Jordania;Balears, Illes;Pernoctaciones;2020M12;.
Total;Asia;Jordania;Balears, Illes;Pernoctaciones;2020M11;.
Total;Asia;Jordania;Balears, Illes;Pernoctaciones;2020M10;.
Total;Asia;Jordania;Balears, Illes;Pernoctaciones;2020M09;.
Total;Asia;Jordania;Balears, Illes;Pernoctaciones;2020M08;.
Total;Asia;Jordania;Balears, Illes;Pernoctaciones;2020M07;.
Total;Asia;Jordania;Balears, Illes;Pernoctaciones;2020M06;.
Total;Asia;Jordania;Balears, Illes;Pernoctaciones;2020M05;""
Total;Asia;Jordania;Balears, Illes;Pernoctaciones;2020M04;.
Total;Asia;Jordania;Balears, Illes;Pernoctaciones;2020M03;.
Total;Asia;Jordania;Balears, Illes;Pernoctaciones;2020M02;.
Total;Asia;Jordania;Balears, Illes;Pernoctaciones;2020M01;.
Total;Asia;Jordania;Balears, Illes;Duración media de los viajes;2020M12;.
Total;Asia;Jordania;Balears, Illes;Duración media de los viajes;2020M11;.
Total;Asia;Jordania;Balears, Illes;Duración media de los viajes;2020M10;.
Total;Asia;Jordania;Balears, Illes;Duración media de los viajes;2020M09;.
Total;Asia;Jordania;Balears, Illes;Duración media de los viajes;2020M08;.
Total;Asia;Jordania;Balears, Illes;Duración media de los viajes;2020M07;.
Total;Asia;Jordania;Balears, Illes;Duración media de los viajes;2020M06;.
Total;Asia;Jordania;Balears, Illes;Duración media de los viajes;2020M05;""
Total;Asia;Jordania;Balears, Illes;Duración media de los viajes;2020M04;.
Total;Asia;Jordania;Balears, Illes;Duración media de los viajes;2020M03;.
Total;Asia;Jordania;Balears, Illes;Duración media de los viajes;2020M02;.
Total;Asia;Jordania;Balears, Illes;Duración media de los viajes;2020M01;.
Total;Asia;Jordania;Canarias;Turistas;2020M12;.
Total;Asia;Jordania;Canarias;Turistas;2020M11;.
Total;Asia;Jordania;Canarias;Turistas;2020M10;.
Total;Asia;Jordania;Canarias;Turistas;2020M09;.
Total;Asia;Jordania;Canarias;Turistas;2020M08;.
Total;Asia;Jordania;Canarias;Turistas;2020M07;.
Total;Asia;Jordania;Canarias;Turistas;2020M06;.
Total;Asia;Jordania;Canarias;Turistas;2020M05;.
Total;Asia;Jordania;Canarias;Turistas;2020M04;.
Total;Asia;Jordania;Canarias;Turistas;2020M03;.
Total;Asia;Jordania;Canarias;Turistas;2020M02;.
Total;Asia;Jordania;Canarias;Turistas;2020M01;.
Total;Asia;Jordania;Canarias;Pernoctaciones;2020M12;.
Total;Asia;Jordania;Canarias;Pernoctaciones;2020M11;.
Total;Asia;Jordania;Canarias;Pernoctaciones;2020M10;.
Total;Asia;Jordania;Canarias;Pernoctaciones;2020M09;.
Total;Asia;Jordania;Canarias;Pernoctaciones;2020M08;.
Total;Asia;Jordania;Canarias;Pernoctaciones;2020M07;.
Total;Asia;Jordania;Canarias;Pernoctaciones;2020M06;.
Total;Asia;Jordania;Canarias;Pernoctaciones;2020M05;.
Total;Asia;Jordania;Canarias;Pernoctaciones;2020M04;.
Total;Asia;Jordania;Canarias;Pernoctaciones;2020M03;.
Total;Asia;Jordania;Canarias;Pernoctaciones;2020M02;.
Total;Asia;Jordania;Canarias;Pernoctaciones;2020M01;.
Total;Asia;Jordania;Canarias;Duración media de los viajes;2020M12;.
Total;Asia;Jordania;Canarias;Duración media de los viajes;2020M11;.
Total;Asia;Jordania;Canarias;Duración media de los viajes;2020M10;.
Total;Asia;Jordania;Canarias;Duración media de los viajes;2020M09;.
Total;Asia;Jordania;Canarias;Duración media de los viajes;2020M08;.
Total;Asia;Jordania;Canarias;Duración media de los viajes;2020M07;.
Total;Asia;Jordania;Canarias;Duración media de los viajes;2020M06;.
Total;Asia;Jordania;Canarias;Duración media de los viajes;2020M05;.
Total;Asia;Jordania;Canarias;Duración media de los viajes;2020M04;.
Total;Asia;Jordania;Canarias;Duración media de los viajes;2020M03;.
Total;Asia;Jordania;Canarias;Duración media de los viajes;2020M02;.
Total;Asia;Jordania;Canarias;Duración media de los viajes;2020M01;.
Total;Asia;Kazajstán;Balears, Illes;Turistas;2020M12;.
Total;Asia;Kazajstán;Balears, Illes;Turistas;2020M11;.
Total;Asia;Kazajstán;Balears, Illes;Turistas;2020M10;.
Total;Asia;Kazajstán;Balears, Illes;Turistas;2020M09;.
Total;Asia;Kazajstán;Balears, Illes;Turistas;2020M08;.
Total;Asia;Kazajstán;Balears, Illes;Turistas;2020M07;.
Total;Asia;Kazajstán;Balears, Illes;Turistas;2020M06;.
Total;Asia;Kazajstán;Balears, Illes;Turistas;2020M05;.
Total;Asia;Kazajstán;Balears, Illes;Turistas;2020M04;""
Total;Asia;Kazajstán;Balears, Illes;Turistas;2020M03;67
Total;Asia;Kazajstán;Balears, Illes;Turistas;2020M02;74
Total;Asia;Kazajstán;Balears, Illes;Turistas;2020M01;48
Total;Asia;Kazajstán;Balears, Illes;Pernoctaciones;2020M12;.
Total;Asia;Kazajstán;Balears, Illes;Pernoctaciones;2020M11;.
Total;Asia;Kazajstán;Balears, Illes;Pernoctaciones;2020M10;.
Total;Asia;Kazajstán;Balears, Illes;Pernoctaciones;2020M09;.
Total;Asia;Kazajstán;Balears, Illes;Pernoctaciones;2020M08;.
Total;Asia;Kazajstán;Balears, Illes;Pernoctaciones;2020M07;.
Total;Asia;Kazajstán;Balears, Illes;Pernoctaciones;2020M06;.
Total;Asia;Kazajstán;Balears, Illes;Pernoctaciones;2020M05;.
Total;Asia;Kazajstán;Balears, Illes;Pernoctaciones;2020M04;""
Total;Asia;Kazajstán;Balears, Illes;Pernoctaciones;2020M03;134
Total;Asia;Kazajstán;Balears, Illes;Pernoctaciones;2020M02;104
Total;Asia;Kazajstán;Balears, Illes;Pernoctaciones;2020M01;250
Total;Asia;Kazajstán;Balears, Illes;Duración media de los viajes;2020M12;.
Total;Asia;Kazajstán;Balears, Illes;Duración media de los viajes;2020M11;.
Total;Asia;Kazajstán;Balears, Illes;Duración media de los viajes;2020M10;.
Total;Asia;Kazajstán;Balears, Illes;Duración media de los viajes;2020M09;.
Total;Asia;Kazajstán;Balears, Illes;Duración media de los viajes;2020M08;.
Total;Asia;Kazajstán;Balears, Illes;Duración media de los viajes;2020M07;.
Total;Asia;Kazajstán;Balears, Illes;Duración media de los viajes;2020M06;.
Total;Asia;Kazajstán;Balears, Illes;Duración media de los viajes;2020M05;.
Total;Asia;Kazajstán;Balears, Illes;Duración media de los viajes;2020M04;""
Total;Asia;Kazajstán;Balears, Illes;Duración media de los viajes;2020M03;2,0
Total;Asia;Kazajstán;Balears, Illes;Duración media de los viajes;2020M02;1,4
Total;Asia;Kazajstán;Balears, Illes;Duración media de los viajes;2020M01;5,2
Total;Asia;Kazajstán;Canarias;Turistas;2020M12;.
Total;Asia;Kazajstán;Canarias;Turistas;2020M11;.
Total;Asia;Kazajstán;Canarias;Turistas;2020M10;.
Total;Asia;Kazajstán;Canarias;Turistas;2020M09;.
Total;Asia;Kazajstán;Canarias;Turistas;2020M08;.
Total;Asia;Kazajstán;Canarias;Turistas;2020M07;.
Total;Asia;Kazajstán;Canarias;Turistas;2020M06;.
Total;Asia;Kazajstán;Canarias;Turistas;2020M05;.
Total;Asia;Kazajstán;Canarias;Turistas;2020M04;.
Total;Asia;Kazajstán;Canarias;Turistas;2020M03;41
Total;Asia;Kazajstán;Canarias;Turistas;2020M02;43
Total;Asia;Kazajstán;Canarias;Turistas;2020M01;135
Total;Asia;Kazajstán;Canarias;Pernoctaciones;2020M12;.
Total;Asia;Kazajstán;Canarias;Pernoctaciones;2020M11;.
Total;Asia;Kazajstán;Canarias;Pernoctaciones;2020M10;.
Total;Asia;Kazajstán;Canarias;Pernoctaciones;2020M09;.
Total;Asia;Kazajstán;Canarias;Pernoctaciones;2020M08;.
Total;Asia;Kazajstán;Canarias;Pernoctaciones;2020M07;.
Total;Asia;Kazajstán;Canarias;Pernoctaciones;2020M06;.
Total;Asia;Kazajstán;Canarias;Pernoctaciones;2020M05;.
Total;Asia;Kazajstán;Canarias;Pernoctaciones;2020M04;.
Total;Asia;Kazajstán;Canarias;Pernoctaciones;2020M03;396
Total;Asia;Kazajstán;Canarias;Pernoctaciones;2020M02;414
Total;Asia;Kazajstán;Canarias;Pernoctaciones;2020M01;1.123
Total;Asia;Kazajstán;Canarias;Duración media de los viajes;2020M12;.
Total;Asia;Kazajstán;Canarias;Duración media de los viajes;2020M11;.
Total;Asia;Kazajstán;Canarias;Duración media de los viajes;2020M10;.
Total;Asia;Kazajstán;Canarias;Duración media de los viajes;2020M09;.
Total;Asia;Kazajstán;Canarias;Duración media de los viajes;2020M08;.
Total;Asia;Kazajstán;Canarias;Duración media de los viajes;2020M07;.
Total;Asia;Kazajstán;Canarias;Duración media de los viajes;2020M06;.
Total;Asia;Kazajstán;Canarias;Duración media de los viajes;2020M05;.
Total;Asia;Kazajstán;Canarias;Duración media de los viajes;2020M04;.
Total;Asia;Kazajstán;Canarias;Duración media de los viajes;2020M03;9,7
Total;Asia;Kazajstán;Canarias;Duración media de los viajes;2020M02;9,6
Total;Asia;Kazajstán;Canarias;Duración media de los viajes;2020M01;8,3
Total;Asia;Kirguistán;Balears, Illes;Turistas;2020M12;""
Total;Asia;Kirguistán;Balears, Illes;Turistas;2020M11;""
Total;Asia;Kirguistán;Balears, Illes;Turistas;2020M10;""
Total;Asia;Kirguistán;Balears, Illes;Turistas;2020M09;""
Total;Asia;Kirguistán;Balears, Illes;Turistas;2020M08;""
Total;Asia;Kirguistán;Balears, Illes;Turistas;2020M07;.
Total;Asia;Kirguistán;Balears, Illes;Turistas;2020M06;""
Total;Asia;Kirguistán;Balears, Illes;Turistas;2020M05;""
Total;Asia;Kirguistán;Balears, Illes;Turistas;2020M04;""
Total;Asia;Kirguistán;Balears, Illes;Turistas;2020M03;.
Total;Asia;Kirguistán;Balears, Illes;Turistas;2020M02;.
Total;Asia;Kirguistán;Balears, Illes;Turistas;2020M01;.
Total;Asia;Kirguistán;Balears, Illes;Pernoctaciones;2020M12;""
Total;Asia;Kirguistán;Balears, Illes;Pernoctaciones;2020M11;""
Total;Asia;Kirguistán;Balears, Illes;Pernoctaciones;2020M10;""
Total;Asia;Kirguistán;Balears, Illes;Pernoctaciones;2020M09;""
Total;Asia;Kirguistán;Balears, Illes;Pernoctaciones;2020M08;""
Total;Asia;Kirguistán;Balears, Illes;Pernoctaciones;2020M07;.
Total;Asia;Kirguistán;Balears, Illes;Pernoctaciones;2020M06;""
Total;Asia;Kirguistán;Balears, Illes;Pernoctaciones;2020M05;""
Total;Asia;Kirguistán;Balears, Illes;Pernoctaciones;2020M04;""
Total;Asia;Kirguistán;Balears, Illes;Pernoctaciones;2020M03;.
Total;Asia;Kirguistán;Balears, Illes;Pernoctaciones;2020M02;.
Total;Asia;Kirguistán;Balears, Illes;Pernoctaciones;2020M01;.
Total;Asia;Kirguistán;Balears, Illes;Duración media de los viajes;2020M12;""
Total;Asia;Kirguistán;Balears, Illes;Duración media de los viajes;2020M11;""
Total;Asia;Kirguistán;Balears, Illes;Duración media de los viajes;2020M10;""
Total;Asia;Kirguistán;Balears, Illes;Duración media de los viajes;2020M09;""
Total;Asia;Kirguistán;Balears, Illes;Duración media de los viajes;2020M08;""
Total;Asia;Kirguistán;Balears, Illes;Duración media de los viajes;2020M07;.
Total;Asia;Kirguistán;Balears, Illes;Duración media de los viajes;2020M06;""
Total;Asia;Kirguistán;Balears, Illes;Duración media de los viajes;2020M05;""
Total;Asia;Kirguistán;Balears, Illes;Duración media de los viajes;2020M04;""
Total;Asia;Kirguistán;Balears, Illes;Duración media de los viajes;2020M03;.
Total;Asia;Kirguistán;Balears, Illes;Duración media de los viajes;2020M02;.
