Comunidades y Ciudades Autónomas de destino;País de residencia;Periodo;Total
Navarra, Comunidad Foral de;Finlandia;2019T3;157.427,22
Navarra, Comunidad Foral de;Finlandia;2019T2;160.318,92
Navarra, Comunidad Foral de;Finlandia;2019T1;84.746,37
Navarra, Comunidad Foral de;Finlandia;2018T4;66.866,82
Navarra, Comunidad Foral de;Finlandia;2018T3;137.233,54
Navarra, Comunidad Foral de;Finlandia;2018T2;137.841,3
Navarra, Comunidad Foral de;Finlandia;2018T1;67.139,67
Navarra, Comunidad Foral de;Francia;2023T2;96.581.698,01
Navarra, Comunidad Foral de;Francia;2023T1;73.763.410,49
Navarra, Comunidad Foral de;Francia;2022T4;75.584.400,2
Navarra, Comunidad Foral de;Francia;2022T3;105.621.770,7
Navarra, Comunidad Foral de;Francia;2022T2;72.004.581,34
Navarra, Comunidad Foral de;Francia;2022T1;54.669.207,5
Navarra, Comunidad Foral de;Francia;2021T4;67.908.750,46
Navarra, Comunidad Foral de;Francia;2021T3;81.698.451,77
Navarra, Comunidad Foral de;Francia;2021T2;35.153.001,32
Navarra, Comunidad Foral de;Francia;2021T1;26.398.039,41
Navarra, Comunidad Foral de;Francia;2020T4;25.287.511,37
Navarra, Comunidad Foral de;Francia;2020T3;84.049.383,13
Navarra, Comunidad Foral de;Francia;2020T2;.
Navarra, Comunidad Foral de;Francia;2020T1;37.630.117,41
Navarra, Comunidad Foral de;Francia;2019T4;54.619.767,69
Navarra, Comunidad Foral de;Francia;2019T3;87.457.124,9
Navarra, Comunidad Foral de;Francia;2019T2;74.304.096,98
Navarra, Comunidad Foral de;Francia;2019T1;40.986.071,96
Navarra, Comunidad Foral de;Francia;2018T4;51.083.809,5
Navarra, Comunidad Foral de;Francia;2018T3;84.151.639,12
Navarra, Comunidad Foral de;Francia;2018T2;79.149.643,94
Navarra, Comunidad Foral de;Francia;2018T1;41.691.332,11
Navarra, Comunidad Foral de;Irlanda;2023T2;1.560.381,95
Navarra, Comunidad Foral de;Irlanda;2023T1;1.063.759,69
Navarra, Comunidad Foral de;Irlanda;2022T4;954.105,45
Navarra, Comunidad Foral de;Irlanda;2022T3;1.089.704,22
Navarra, Comunidad Foral de;Irlanda;2022T2;998.469,48
Navarra, Comunidad Foral de;Irlanda;2022T1;466.270,45
Navarra, Comunidad Foral de;Irlanda;2021T4;773.640,53
Navarra, Comunidad Foral de;Irlanda;2021T3;741.090,7
Navarra, Comunidad Foral de;Irlanda;2021T2;295.269,09
Navarra, Comunidad Foral de;Irlanda;2021T1;226.094,05
Navarra, Comunidad Foral de;Irlanda;2020T4;159.541,98
Navarra, Comunidad Foral de;Irlanda;2020T3;406.654,04
Navarra, Comunidad Foral de;Irlanda;2020T2;.
Navarra, Comunidad Foral de;Irlanda;2020T1;419.462,07
Navarra, Comunidad Foral de;Irlanda;2019T4;860.948,65
Navarra, Comunidad Foral de;Irlanda;2019T3;1.198.131,69
Navarra, Comunidad Foral de;Irlanda;2019T2;1.108.013,01
Navarra, Comunidad Foral de;Irlanda;2019T1;316.430,55
Navarra, Comunidad Foral de;Irlanda;2018T4;382.317,95
Navarra, Comunidad Foral de;Irlanda;2018T3;970.937,93
Navarra, Comunidad Foral de;Irlanda;2018T2;958.900,35
Navarra, Comunidad Foral de;Irlanda;2018T1;241.763,42
Navarra, Comunidad Foral de;Italia;2023T2;1.362.551,9
Navarra, Comunidad Foral de;Italia;2023T1;984.373,21
Navarra, Comunidad Foral de;Italia;2022T4;1.075.933,75
Navarra, Comunidad Foral de;Italia;2022T3;2.385.608,77
Navarra, Comunidad Foral de;Italia;2022T2;1.146.587,62
Navarra, Comunidad Foral de;Italia;2022T1;660.420,72
Navarra, Comunidad Foral de;Italia;2021T4;983.344,81
Navarra, Comunidad Foral de;Italia;2021T3;1.358.632,03
Navarra, Comunidad Foral de;Italia;2021T2;466.991,51
Navarra, Comunidad Foral de;Italia;2021T1;301.392,26
Navarra, Comunidad Foral de;Italia;2020T4;326.434,18
Navarra, Comunidad Foral de;Italia;2020T3;856.506,5
Navarra, Comunidad Foral de;Italia;2020T2;.
Navarra, Comunidad Foral de;Italia;2020T1;592.925,85
Navarra, Comunidad Foral de;Italia;2019T4;1.025.770,65
Navarra, Comunidad Foral de;Italia;2019T3;2.794.332,75
Navarra, Comunidad Foral de;Italia;2019T2;1.535.532,8
Navarra, Comunidad Foral de;Italia;2019T1;826.659,16
Navarra, Comunidad Foral de;Italia;2018T4;1.002.280,77
Navarra, Comunidad Foral de;Italia;2018T3;2.818.349,49
Navarra, Comunidad Foral de;Italia;2018T2;2.035.118,61
Navarra, Comunidad Foral de;Italia;2018T1;1.030.501,96
Navarra, Comunidad Foral de;Noruega;2023T2;155.578,13
Navarra, Comunidad Foral de;Noruega;2023T1;125.881,41
Navarra, Comunidad Foral de;Noruega;2022T4;162.194,49
Navarra, Comunidad Foral de;Noruega;2022T3;298.227,75
Navarra, Comunidad Foral de;Noruega;2022T2;175.407,66
Navarra, Comunidad Foral de;Noruega;2022T1;120.071,56
Navarra, Comunidad Foral de;Noruega;2021T4;116.704,15
Navarra, Comunidad Foral de;Noruega;2021T3;86.299,13
Navarra, Comunidad Foral de;Noruega;2021T2;19.887,29
Navarra, Comunidad Foral de;Noruega;2021T1;22.074,31
Navarra, Comunidad Foral de;Noruega;2020T4;16.977,45
Navarra, Comunidad Foral de;Noruega;2020T3;51.294,78
Navarra, Comunidad Foral de;Noruega;2020T2;.
Navarra, Comunidad Foral de;Noruega;2020T1;76.737,72
Navarra, Comunidad Foral de;Noruega;2019T4;122.048,17
Navarra, Comunidad Foral de;Noruega;2019T3;327.678,99
Navarra, Comunidad Foral de;Noruega;2019T2;160.156,6
Navarra, Comunidad Foral de;Noruega;2019T1;65.041,93
Navarra, Comunidad Foral de;Noruega;2018T4;159.745,39
Navarra, Comunidad Foral de;Noruega;2018T3;356.129,23
Navarra, Comunidad Foral de;Noruega;2018T2;292.317,06
Navarra, Comunidad Foral de;Noruega;2018T1;124.107,63
Navarra, Comunidad Foral de;Países Bajos;2023T2;2.176.715,22
Navarra, Comunidad Foral de;Países Bajos;2023T1;768.863,11
Navarra, Comunidad Foral de;Países Bajos;2022T4;910.644,54
Navarra, Comunidad Foral de;Países Bajos;2022T3;3.061.795,74
Navarra, Comunidad Foral de;Países Bajos;2022T2;1.642.958,84
Navarra, Comunidad Foral de;Países Bajos;2022T1;527.725,83
Navarra, Comunidad Foral de;Países Bajos;2021T4;964.579,15
Navarra, Comunidad Foral de;Países Bajos;2021T3;2.207.634,97
Navarra, Comunidad Foral de;Países Bajos;2021T2;349.548,68
Navarra, Comunidad Foral de;Países Bajos;2021T1;138.873,05
Navarra, Comunidad Foral de;Países Bajos;2020T4;136.278,96
Navarra, Comunidad Foral de;Países Bajos;2020T3;942.243,18
Navarra, Comunidad Foral de;Países Bajos;2020T2;.
Navarra, Comunidad Foral de;Países Bajos;2020T1;357.023,2
Navarra, Comunidad Foral de;Países Bajos;2019T4;842.092,07
Navarra, Comunidad Foral de;Países Bajos;2019T3;3.003.577,04
Navarra, Comunidad Foral de;Países Bajos;2019T2;1.735.398,23
Navarra, Comunidad Foral de;Países Bajos;2019T1;456.048,05
Navarra, Comunidad Foral de;Países Bajos;2018T4;757.903,73
Navarra, Comunidad Foral de;Países Bajos;2018T3;2.631.260,39
Navarra, Comunidad Foral de;Países Bajos;2018T2;1.947.638,89
Navarra, Comunidad Foral de;Países Bajos;2018T1;628.422,19
Navarra, Comunidad Foral de;Polonia;2023T2;432.918,84
Navarra, Comunidad Foral de;Polonia;2023T1;421.903,9
Navarra, Comunidad Foral de;Polonia;2022T4;388.454,65
Navarra, Comunidad Foral de;Polonia;2022T3;525.225,45
Navarra, Comunidad Foral de;Polonia;2022T2;436.317,98
Navarra, Comunidad Foral de;Polonia;2022T1;346.068,97
Navarra, Comunidad Foral de;Polonia;2021T4;392.701,52
Navarra, Comunidad Foral de;Polonia;2021T3;432.279,51
Navarra, Comunidad Foral de;Polonia;2021T2;236.018,79
Navarra, Comunidad Foral de;Polonia;2021T1;205.779,1
Navarra, Comunidad Foral de;Polonia;2020T4;198.864,24
Navarra, Comunidad Foral de;Polonia;2020T3;347.739,28
Navarra, Comunidad Foral de;Polonia;2020T2;.
Navarra, Comunidad Foral de;Polonia;2020T1;274.158,3
Navarra, Comunidad Foral de;Polonia;2019T4;553.845,89
Navarra, Comunidad Foral de;Polonia;2019T3;613.651,94
Navarra, Comunidad Foral de;Polonia;2019T2;576.548,07
Navarra, Comunidad Foral de;Polonia;2019T1;352.258,33
Navarra, Comunidad Foral de;Polonia;2018T4;580.935,27
Navarra, Comunidad Foral de;Polonia;2018T3;523.025,6
Navarra, Comunidad Foral de;Polonia;2018T2;775.307,73
Navarra, Comunidad Foral de;Polonia;2018T1;549.286,47
Navarra, Comunidad Foral de;Portugal;2023T2;2.287.168,16
Navarra, Comunidad Foral de;Portugal;2023T1;2.158.881,3
Navarra, Comunidad Foral de;Portugal;2022T4;1.797.845,34
Navarra, Comunidad Foral de;Portugal;2022T3;2.215.616,41
Navarra, Comunidad Foral de;Portugal;2022T2;1.843.595,38
Navarra, Comunidad Foral de;Portugal;2022T1;1.653.674,85
Navarra, Comunidad Foral de;Portugal;2021T4;1.967.558,24
Navarra, Comunidad Foral de;Portugal;2021T3;2.209.122,1
Navarra, Comunidad Foral de;Portugal;2021T2;1.199.125,2
Navarra, Comunidad Foral de;Portugal;2021T1;994.696,15
Navarra, Comunidad Foral de;Portugal;2020T4;965.682,87
Navarra, Comunidad Foral de;Portugal;2020T3;1.615.565,62
Navarra, Comunidad Foral de;Portugal;2020T2;.
Navarra, Comunidad Foral de;Portugal;2020T1;1.698.221,7
Navarra, Comunidad Foral de;Portugal;2019T4;2.259.696,68
Navarra, Comunidad Foral de;Portugal;2019T3;2.705.818,78
Navarra, Comunidad Foral de;Portugal;2019T2;2.415.163,36
Navarra, Comunidad Foral de;Portugal;2019T1;1.736.404,15
Navarra, Comunidad Foral de;Portugal;2018T4;1.695.457,85
Navarra, Comunidad Foral de;Portugal;2018T3;2.081.219,14
Navarra, Comunidad Foral de;Portugal;2018T2;2.378.463,95
Navarra, Comunidad Foral de;Portugal;2018T1;1.674.397,24
Navarra, Comunidad Foral de;Reino Unido;2023T2;2.972.319,55
Navarra, Comunidad Foral de;Reino Unido;2023T1;1.842.370,87
Navarra, Comunidad Foral de;Reino Unido;2022T4;1.926.789,28
Navarra, Comunidad Foral de;Reino Unido;2022T3;3.795.482,03
Navarra, Comunidad Foral de;Reino Unido;2022T2;2.639.857,83
Navarra, Comunidad Foral de;Reino Unido;2022T1;1.313.476,74
Navarra, Comunidad Foral de;Reino Unido;2021T4;2.096.325,56
Navarra, Comunidad Foral de;Reino Unido;2021T3;2.347.008,4
Navarra, Comunidad Foral de;Reino Unido;2021T2;651.743,21
Navarra, Comunidad Foral de;Reino Unido;2021T1;521.518,18
Navarra, Comunidad Foral de;Reino Unido;2020T4;713.132,08
Navarra, Comunidad Foral de;Reino Unido;2020T3;2.324.768,5
Navarra, Comunidad Foral de;Reino Unido;2020T2;.
Navarra, Comunidad Foral de;Reino Unido;2020T1;1.425.595,85
Navarra, Comunidad Foral de;Reino Unido;2019T4;2.762.153,61
Navarra, Comunidad Foral de;Reino Unido;2019T3;4.928.010,37
Navarra, Comunidad Foral de;Reino Unido;2019T2;3.339.487,8
Navarra, Comunidad Foral de;Reino Unido;2019T1;1.763.886,77
Navarra, Comunidad Foral de;Reino Unido;2018T4;2.763.475,44
Navarra, Comunidad Foral de;Reino Unido;2018T3;5.620.087,42
Navarra, Comunidad Foral de;Reino Unido;2018T2;5.047.972,66
Navarra, Comunidad Foral de;Reino Unido;2018T1;2.357.064,78
Navarra, Comunidad Foral de;Rumanía;2023T2;1.083.355,12
Navarra, Comunidad Foral de;Rumanía;2023T1;1.121.048,84
Navarra, Comunidad Foral de;Rumanía;2022T4;939.869,88
Navarra, Comunidad Foral de;Rumanía;2022T3;830.298,31
Navarra, Comunidad Foral de;Rumanía;2022T2;804.627,06
Navarra, Comunidad Foral de;Rumanía;2022T1;773.543,67
Navarra, Comunidad Foral de;Rumanía;2021T4;1.049.841,39
Navarra, Comunidad Foral de;Rumanía;2021T3;799.518,49
Navarra, Comunidad Foral de;Rumanía;2021T2;594.994,28
Navarra, Comunidad Foral de;Rumanía;2021T1;522.473,15
Navarra, Comunidad Foral de;Rumanía;2020T4;541.045,33
Navarra, Comunidad Foral de;Rumanía;2020T3;804.474,66
Navarra, Comunidad Foral de;Rumanía;2020T2;.
Navarra, Comunidad Foral de;Rumanía;2020T1;832.524,09
Navarra, Comunidad Foral de;Rumanía;2019T4;1.121.313,48
Navarra, Comunidad Foral de;Rumanía;2019T3;903.607,77
Navarra, Comunidad Foral de;Rumanía;2019T2;1.051.960,76
Navarra, Comunidad Foral de;Rumanía;2019T1;864.421,25
Navarra, Comunidad Foral de;Rumanía;2018T4;988.676,83
Navarra, Comunidad Foral de;Rumanía;2018T3;996.178,44
Navarra, Comunidad Foral de;Rumanía;2018T2;1.457.874,07
Navarra, Comunidad Foral de;Rumanía;2018T1;1.164.664,8
Navarra, Comunidad Foral de;Rusia;2023T2;.
Navarra, Comunidad Foral de;Rusia;2023T1;.
Navarra, Comunidad Foral de;Rusia;2022T4;.
Navarra, Comunidad Foral de;Rusia;2022T3;.
Navarra, Comunidad Foral de;Rusia;2022T2;.
Navarra, Comunidad Foral de;Rusia;2022T1;483.807,03
Navarra, Comunidad Foral de;Rusia;2021T4;177.506,78
Navarra, Comunidad Foral de;Rusia;2021T3;182.325,74
Navarra, Comunidad Foral de;Rusia;2021T2;77.861,31
Navarra, Comunidad Foral de;Rusia;2021T1;61.954,73
Navarra, Comunidad Foral de;Rusia;2020T4;140.746,35
Navarra, Comunidad Foral de;Rusia;2020T3;207.576,87
Navarra, Comunidad Foral de;Rusia;2020T2;.
Navarra, Comunidad Foral de;Rusia;2020T1;535.252,75
Navarra, Comunidad Foral de;Rusia;2019T4;534.658,14
Navarra, Comunidad Foral de;Rusia;2019T3;534.771,96
Navarra, Comunidad Foral de;Rusia;2019T2;354.402,14
Navarra, Comunidad Foral de;Rusia;2019T1;219.621,15
Navarra, Comunidad Foral de;Rusia;2018T4;213.857,1
Navarra, Comunidad Foral de;Rusia;2018T3;269.648,25
Navarra, Comunidad Foral de;Rusia;2018T2;280.468,7
Navarra, Comunidad Foral de;Rusia;2018T1;118.874,64
Navarra, Comunidad Foral de;Suecia;2023T2;302.541,13
Navarra, Comunidad Foral de;Suecia;2023T1;186.816,77
Navarra, Comunidad Foral de;Suecia;2022T4;196.597,19
Navarra, Comunidad Foral de;Suecia;2022T3;459.079,17
Navarra, Comunidad Foral de;Suecia;2022T2;199.860,26
Navarra, Comunidad Foral de;Suecia;2022T1;110.480,55
Navarra, Comunidad Foral de;Suecia;2021T4;184.282,04
Navarra, Comunidad Foral de;Suecia;2021T3;226.748,01
Navarra, Comunidad Foral de;Suecia;2021T2;73.947,97
Navarra, Comunidad Foral de;Suecia;2021T1;43.160,93
Navarra, Comunidad Foral de;Suecia;2020T4;36.553,71
Navarra, Comunidad Foral de;Suecia;2020T3;96.198,73
Navarra, Comunidad Foral de;Suecia;2020T2;.
Navarra, Comunidad Foral de;Suecia;2020T1;114.096,33
Navarra, Comunidad Foral de;Suecia;2019T4;241.397,17
Navarra, Comunidad Foral de;Suecia;2019T3;570.674,76
Navarra, Comunidad Foral de;Suecia;2019T2;373.970,44
Navarra, Comunidad Foral de;Suecia;2019T1;194.581,55
Navarra, Comunidad Foral de;Suecia;2018T4;319.236,07
Navarra, Comunidad Foral de;Suecia;2018T3;496.177,12
Navarra, Comunidad Foral de;Suecia;2018T2;493.008,3
Navarra, Comunidad Foral de;Suecia;2018T1;182.233,42
Navarra, Comunidad Foral de;Suiza;2023T2;910.294,63
Navarra, Comunidad Foral de;Suiza;2023T1;512.799,26
Navarra, Comunidad Foral de;Suiza;2022T4;665.718,81
Navarra, Comunidad Foral de;Suiza;2022T3;1.200.589,83
Navarra, Comunidad Foral de;Suiza;2022T2;784.316,65
Navarra, Comunidad Foral de;Suiza;2022T1;411.234,63
Navarra, Comunidad Foral de;Suiza;2021T4;713.554,09
Navarra, Comunidad Foral de;Suiza;2021T3;920.448,52
Navarra, Comunidad Foral de;Suiza;2021T2;294.130,58
Navarra, Comunidad Foral de;Suiza;2021T1;150.984,83
Navarra, Comunidad Foral de;Suiza;2020T4;168.234,42
Navarra, Comunidad Foral de;Suiza;2020T3;613.518,22
Navarra, Comunidad Foral de;Suiza;2020T2;.
Navarra, Comunidad Foral de;Suiza;2020T1;403.350,89
Navarra, Comunidad Foral de;Suiza;2019T4;855.000,92
Navarra, Comunidad Foral de;Suiza;2019T3;1.290.979,05
Navarra, Comunidad Foral de;Suiza;2019T2;903.496,95
Navarra, Comunidad Foral de;Suiza;2019T1;375.633,1
Navarra, Comunidad Foral de;Suiza;2018T4;611.045,16
Navarra, Comunidad Foral de;Suiza;2018T3;1.087.492,62
Navarra, Comunidad Foral de;Suiza;2018T2;1.038.300,36
Navarra, Comunidad Foral de;Suiza;2018T1;508.387,27
Navarra, Comunidad Foral de;Otros Países Europeos;2023T2;1.929.202,64
Navarra, Comunidad Foral de;Otros Países Europeos;2023T1;1.840.364,25
Navarra, Comunidad Foral de;Otros Países Europeos;2022T4;1.819.580,41
Navarra, Comunidad Foral de;Otros Países Europeos;2022T3;1.923.115,47
Navarra, Comunidad Foral de;Otros Países Europeos;2022T2;1.664.099,66
Navarra, Comunidad Foral de;Otros Países Europeos;2022T1;1.599.976,85
Navarra, Comunidad Foral de;Otros Países Europeos;2021T4;2.386.179,62
Navarra, Comunidad Foral de;Otros Países Europeos;2021T3;2.004.333,44
Navarra, Comunidad Foral de;Otros Países Europeos;2021T2;1.379.835,06
Navarra, Comunidad Foral de;Otros Países Europeos;2021T1;1.081.000,56
Navarra, Comunidad Foral de;Otros Países Europeos;2020T4;980.708,77
Navarra, Comunidad Foral de;Otros Países Europeos;2020T3;1.563.248,81
Navarra, Comunidad Foral de;Otros Países Europeos;2020T2;.
Navarra, Comunidad Foral de;Otros Países Europeos;2020T1;1.310.585,23
Navarra, Comunidad Foral de;Otros Países Europeos;2019T4;1.889.858,51
Navarra, Comunidad Foral de;Otros Países Europeos;2019T3;2.031.666,75
Navarra, Comunidad Foral de;Otros Países Europeos;2019T2;1.823.769,02
Navarra, Comunidad Foral de;Otros Países Europeos;2019T1;1.391.432,06
Navarra, Comunidad Foral de;Otros Países Europeos;2018T4;1.448.555,31
Navarra, Comunidad Foral de;Otros Países Europeos;2018T3;1.811.143,78
Navarra, Comunidad Foral de;Otros Países Europeos;2018T2;2.256.999,94
Navarra, Comunidad Foral de;Otros Países Europeos;2018T1;1.610.602,9
Navarra, Comunidad Foral de;Argentina;2023T2;284.451,03
Navarra, Comunidad Foral de;Argentina;2023T1;223.279,42
Navarra, Comunidad Foral de;Argentina;2022T4;254.014,25
Navarra, Comunidad Foral de;Argentina;2022T3;484.374,76
Navarra, Comunidad Foral de;Argentina;2022T2;365.896,77
Navarra, Comunidad Foral de;Argentina;2022T1;218.222,71
Navarra, Comunidad Foral de;Argentina;2021T4;253.035,89
Navarra, Comunidad Foral de;Argentina;2021T3;161.984,62
Navarra, Comunidad Foral de;Argentina;2021T2;66.757,31
Navarra, Comunidad Foral de;Argentina;2021T1;66.435,83
Navarra, Comunidad Foral de;Argentina;2020T4;72.932,2
Navarra, Comunidad Foral de;Argentina;2020T3;134.312,18
Navarra, Comunidad Foral de;Argentina;2020T2;.
Navarra, Comunidad Foral de;Argentina;2020T1;150.931,5
Navarra, Comunidad Foral de;Argentina;2019T4;386.843,13
Navarra, Comunidad Foral de;Argentina;2019T3;581.000,35
Navarra, Comunidad Foral de;Argentina;2019T2;529.050,47
Navarra, Comunidad Foral de;Argentina;2019T1;239.282,04
Navarra, Comunidad Foral de;Argentina;2018T4;327.691,36
Navarra, Comunidad Foral de;Argentina;2018T3;609.933,01
Navarra, Comunidad Foral de;Argentina;2018T2;710.761,96
Navarra, Comunidad Foral de;Argentina;2018T1;432.988,93
Navarra, Comunidad Foral de;Brasil;2023T2;469.048,62
Navarra, Comunidad Foral de;Brasil;2023T1;227.728,01
Navarra, Comunidad Foral de;Brasil;2022T4;239.588,68
Navarra, Comunidad Foral de;Brasil;2022T3;413.962,15
Navarra, Comunidad Foral de;Brasil;2022T2;317.196,17
Navarra, Comunidad Foral de;Brasil;2022T1;173.493,68
Navarra, Comunidad Foral de;Brasil;2021T4;204.467,15
Navarra, Comunidad Foral de;Brasil;2021T3;95.826,79
Navarra, Comunidad Foral de;Brasil;2021T2;53.576,49
Navarra, Comunidad Foral de;Brasil;2021T1;49.781,88
Navarra, Comunidad Foral de;Brasil;2020T4;49.478,94
Navarra, Comunidad Foral de;Brasil;2020T3;92.264,57
Navarra, Comunidad Foral de;Brasil;2020T2;.
Navarra, Comunidad Foral de;Brasil;2020T1;171.071,76
Navarra, Comunidad Foral de;Brasil;2019T4;290.820,31
Navarra, Comunidad Foral de;Brasil;2019T3;339.732,25
Navarra, Comunidad Foral de;Brasil;2019T2;340.158,61
Navarra, Comunidad Foral de;Brasil;2019T1;195.619,71
Navarra, Comunidad Foral de;Brasil;2018T4;251.094,23
Navarra, Comunidad Foral de;Brasil;2018T3;295.422,29
Navarra, Comunidad Foral de;Brasil;2018T2;525.188,26
Navarra, Comunidad Foral de;Brasil;2018T1;210.865,34
Navarra, Comunidad Foral de;Canadá;2023T2;457.809,79
Navarra, Comunidad Foral de;Canadá;2023T1;175.810,44
Navarra, Comunidad Foral de;Canadá;2022T4;228.948,49
Navarra, Comunidad Foral de;Canadá;2022T3;496.032,78
Navarra, Comunidad Foral de;Canadá;2022T2;325.115,37
Navarra, Comunidad Foral de;Canadá;2022T1;129.464,36
Navarra, Comunidad Foral de;Canadá;2021T4;142.008,4
Navarra, Comunidad Foral de;Canadá;2021T3;156.997,64
Navarra, Comunidad Foral de;Canadá;2021T2;26.669,51
Navarra, Comunidad Foral de;Canadá;2021T1;21.544,15
Navarra, Comunidad Foral de;Canadá;2020T4;21.098,34
Navarra, Comunidad Foral de;Canadá;2020T3;63.038,48
Navarra, Comunidad Foral de;Canadá;2020T2;.
Navarra, Comunidad Foral de;Canadá;2020T1;102.855,95
Navarra, Comunidad Foral de;Canadá;2019T4;241.514,52
Navarra, Comunidad Foral de;Canadá;2019T3;659.310,4
