RESIDENCIA/ORIGEN;Continentes;Países;CCAA de destino;Concepto turístico;Periodo;Total
Total;Asia;Pakistán;Balears, Illes;Duración media de los viajes;2021M02;.
Total;Asia;Pakistán;Balears, Illes;Duración media de los viajes;2021M01;.
Total;Asia;Pakistán;Canarias;Turistas;2021M12;.
Total;Asia;Pakistán;Canarias;Turistas;2021M11;.
Total;Asia;Pakistán;Canarias;Turistas;2021M10;.
Total;Asia;Pakistán;Canarias;Turistas;2021M09;.
Total;Asia;Pakistán;Canarias;Turistas;2021M08;.
Total;Asia;Pakistán;Canarias;Turistas;2021M07;.
Total;Asia;Pakistán;Canarias;Turistas;2021M06;.
Total;Asia;Pakistán;Canarias;Turistas;2021M05;.
Total;Asia;Pakistán;Canarias;Turistas;2021M04;.
Total;Asia;Pakistán;Canarias;Turistas;2021M03;.
Total;Asia;Pakistán;Canarias;Turistas;2021M02;.
Total;Asia;Pakistán;Canarias;Turistas;2021M01;.
Total;Asia;Pakistán;Canarias;Pernoctaciones;2021M12;.
Total;Asia;Pakistán;Canarias;Pernoctaciones;2021M11;.
Total;Asia;Pakistán;Canarias;Pernoctaciones;2021M10;.
Total;Asia;Pakistán;Canarias;Pernoctaciones;2021M09;.
Total;Asia;Pakistán;Canarias;Pernoctaciones;2021M08;.
Total;Asia;Pakistán;Canarias;Pernoctaciones;2021M07;.
Total;Asia;Pakistán;Canarias;Pernoctaciones;2021M06;.
Total;Asia;Pakistán;Canarias;Pernoctaciones;2021M05;.
Total;Asia;Pakistán;Canarias;Pernoctaciones;2021M04;.
Total;Asia;Pakistán;Canarias;Pernoctaciones;2021M03;.
Total;Asia;Pakistán;Canarias;Pernoctaciones;2021M02;.
Total;Asia;Pakistán;Canarias;Pernoctaciones;2021M01;.
Total;Asia;Pakistán;Canarias;Duración media de los viajes;2021M12;.
Total;Asia;Pakistán;Canarias;Duración media de los viajes;2021M11;.
Total;Asia;Pakistán;Canarias;Duración media de los viajes;2021M10;.
Total;Asia;Pakistán;Canarias;Duración media de los viajes;2021M09;.
Total;Asia;Pakistán;Canarias;Duración media de los viajes;2021M08;.
Total;Asia;Pakistán;Canarias;Duración media de los viajes;2021M07;.
Total;Asia;Pakistán;Canarias;Duración media de los viajes;2021M06;.
Total;Asia;Pakistán;Canarias;Duración media de los viajes;2021M05;.
Total;Asia;Pakistán;Canarias;Duración media de los viajes;2021M04;.
Total;Asia;Pakistán;Canarias;Duración media de los viajes;2021M03;.
Total;Asia;Pakistán;Canarias;Duración media de los viajes;2021M02;.
Total;Asia;Pakistán;Canarias;Duración media de los viajes;2021M01;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Turistas;2021M12;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Turistas;2021M11;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Turistas;2021M10;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Turistas;2021M09;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Turistas;2021M08;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Turistas;2021M07;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Turistas;2021M06;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Turistas;2021M05;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Turistas;2021M04;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Turistas;2021M03;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Turistas;2021M02;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Turistas;2021M01;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Pernoctaciones;2021M12;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Pernoctaciones;2021M11;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Pernoctaciones;2021M10;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Pernoctaciones;2021M09;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Pernoctaciones;2021M08;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Pernoctaciones;2021M07;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Pernoctaciones;2021M06;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Pernoctaciones;2021M05;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Pernoctaciones;2021M04;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Pernoctaciones;2021M03;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Pernoctaciones;2021M02;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Pernoctaciones;2021M01;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Duración media de los viajes;2021M12;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Duración media de los viajes;2021M11;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Duración media de los viajes;2021M10;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Duración media de los viajes;2021M09;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Duración media de los viajes;2021M08;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Duración media de los viajes;2021M07;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Duración media de los viajes;2021M06;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Duración media de los viajes;2021M05;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Duración media de los viajes;2021M04;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Duración media de los viajes;2021M03;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Duración media de los viajes;2021M02;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Balears, Illes;Duración media de los viajes;2021M01;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Turistas;2021M12;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Turistas;2021M11;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Turistas;2021M10;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Turistas;2021M09;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Turistas;2021M08;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Turistas;2021M07;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Turistas;2021M06;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Turistas;2021M05;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Turistas;2021M04;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Turistas;2021M03;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Turistas;2021M02;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Turistas;2021M01;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Pernoctaciones;2021M12;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Pernoctaciones;2021M11;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Pernoctaciones;2021M10;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Pernoctaciones;2021M09;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Pernoctaciones;2021M08;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Pernoctaciones;2021M07;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Pernoctaciones;2021M06;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Pernoctaciones;2021M05;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Pernoctaciones;2021M04;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Pernoctaciones;2021M03;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Pernoctaciones;2021M02;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Pernoctaciones;2021M01;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Duración media de los viajes;2021M12;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Duración media de los viajes;2021M11;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Duración media de los viajes;2021M10;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Duración media de los viajes;2021M09;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Duración media de los viajes;2021M08;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Duración media de los viajes;2021M07;.
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Duración media de los viajes;2021M06;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Duración media de los viajes;2021M05;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Duración media de los viajes;2021M04;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Duración media de los viajes;2021M03;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Duración media de los viajes;2021M02;""
Total;Asia;Palestina. Estado Observador, no miembro de Naciones Unidas;Canarias;Duración media de los viajes;2021M01;.
Total;Asia;Qatar;Balears, Illes;Turistas;2021M12;.
Total;Asia;Qatar;Balears, Illes;Turistas;2021M11;.
Total;Asia;Qatar;Balears, Illes;Turistas;2021M10;35
Total;Asia;Qatar;Balears, Illes;Turistas;2021M09;53
Total;Asia;Qatar;Balears, Illes;Turistas;2021M08;111
Total;Asia;Qatar;Balears, Illes;Turistas;2021M07;476
Total;Asia;Qatar;Balears, Illes;Turistas;2021M06;37
Total;Asia;Qatar;Balears, Illes;Turistas;2021M05;.
Total;Asia;Qatar;Balears, Illes;Turistas;2021M04;.
Total;Asia;Qatar;Balears, Illes;Turistas;2021M03;.
Total;Asia;Qatar;Balears, Illes;Turistas;2021M02;.
Total;Asia;Qatar;Balears, Illes;Turistas;2021M01;.
Total;Asia;Qatar;Balears, Illes;Pernoctaciones;2021M12;.
Total;Asia;Qatar;Balears, Illes;Pernoctaciones;2021M11;.
Total;Asia;Qatar;Balears, Illes;Pernoctaciones;2021M10;224
Total;Asia;Qatar;Balears, Illes;Pernoctaciones;2021M09;382
Total;Asia;Qatar;Balears, Illes;Pernoctaciones;2021M08;932
Total;Asia;Qatar;Balears, Illes;Pernoctaciones;2021M07;3.427
Total;Asia;Qatar;Balears, Illes;Pernoctaciones;2021M06;270
Total;Asia;Qatar;Balears, Illes;Pernoctaciones;2021M05;.
Total;Asia;Qatar;Balears, Illes;Pernoctaciones;2021M04;.
Total;Asia;Qatar;Balears, Illes;Pernoctaciones;2021M03;.
Total;Asia;Qatar;Balears, Illes;Pernoctaciones;2021M02;.
Total;Asia;Qatar;Balears, Illes;Pernoctaciones;2021M01;.
Total;Asia;Qatar;Balears, Illes;Duración media de los viajes;2021M12;.
Total;Asia;Qatar;Balears, Illes;Duración media de los viajes;2021M11;.
Total;Asia;Qatar;Balears, Illes;Duración media de los viajes;2021M10;6,4
Total;Asia;Qatar;Balears, Illes;Duración media de los viajes;2021M09;7,2
Total;Asia;Qatar;Balears, Illes;Duración media de los viajes;2021M08;8,4
Total;Asia;Qatar;Balears, Illes;Duración media de los viajes;2021M07;7,2
Total;Asia;Qatar;Balears, Illes;Duración media de los viajes;2021M06;7,3
Total;Asia;Qatar;Balears, Illes;Duración media de los viajes;2021M05;.
Total;Asia;Qatar;Balears, Illes;Duración media de los viajes;2021M04;.
Total;Asia;Qatar;Balears, Illes;Duración media de los viajes;2021M03;.
Total;Asia;Qatar;Balears, Illes;Duración media de los viajes;2021M02;.
Total;Asia;Qatar;Balears, Illes;Duración media de los viajes;2021M01;.
Total;Asia;Qatar;Canarias;Turistas;2021M12;.
Total;Asia;Qatar;Canarias;Turistas;2021M11;.
Total;Asia;Qatar;Canarias;Turistas;2021M10;.
Total;Asia;Qatar;Canarias;Turistas;2021M09;.
Total;Asia;Qatar;Canarias;Turistas;2021M08;31
Total;Asia;Qatar;Canarias;Turistas;2021M07;36
Total;Asia;Qatar;Canarias;Turistas;2021M06;.
Total;Asia;Qatar;Canarias;Turistas;2021M05;.
Total;Asia;Qatar;Canarias;Turistas;2021M04;.
Total;Asia;Qatar;Canarias;Turistas;2021M03;.
Total;Asia;Qatar;Canarias;Turistas;2021M02;.
Total;Asia;Qatar;Canarias;Turistas;2021M01;.
Total;Asia;Qatar;Canarias;Pernoctaciones;2021M12;.
Total;Asia;Qatar;Canarias;Pernoctaciones;2021M11;.
Total;Asia;Qatar;Canarias;Pernoctaciones;2021M10;.
Total;Asia;Qatar;Canarias;Pernoctaciones;2021M09;.
Total;Asia;Qatar;Canarias;Pernoctaciones;2021M08;325
Total;Asia;Qatar;Canarias;Pernoctaciones;2021M07;348
Total;Asia;Qatar;Canarias;Pernoctaciones;2021M06;.
Total;Asia;Qatar;Canarias;Pernoctaciones;2021M05;.
Total;Asia;Qatar;Canarias;Pernoctaciones;2021M04;.
Total;Asia;Qatar;Canarias;Pernoctaciones;2021M03;.
Total;Asia;Qatar;Canarias;Pernoctaciones;2021M02;.
Total;Asia;Qatar;Canarias;Pernoctaciones;2021M01;.
Total;Asia;Qatar;Canarias;Duración media de los viajes;2021M12;.
Total;Asia;Qatar;Canarias;Duración media de los viajes;2021M11;.
Total;Asia;Qatar;Canarias;Duración media de los viajes;2021M10;.
Total;Asia;Qatar;Canarias;Duración media de los viajes;2021M09;.
Total;Asia;Qatar;Canarias;Duración media de los viajes;2021M08;10,5
Total;Asia;Qatar;Canarias;Duración media de los viajes;2021M07;9,7
Total;Asia;Qatar;Canarias;Duración media de los viajes;2021M06;.
Total;Asia;Qatar;Canarias;Duración media de los viajes;2021M05;.
Total;Asia;Qatar;Canarias;Duración media de los viajes;2021M04;.
Total;Asia;Qatar;Canarias;Duración media de los viajes;2021M03;.
Total;Asia;Qatar;Canarias;Duración media de los viajes;2021M02;.
Total;Asia;Qatar;Canarias;Duración media de los viajes;2021M01;.
Total;Asia;Singapur;Balears, Illes;Turistas;2021M12;57
Total;Asia;Singapur;Balears, Illes;Turistas;2021M11;57
Total;Asia;Singapur;Balears, Illes;Turistas;2021M10;72
Total;Asia;Singapur;Balears, Illes;Turistas;2021M09;109
Total;Asia;Singapur;Balears, Illes;Turistas;2021M08;126
Total;Asia;Singapur;Balears, Illes;Turistas;2021M07;91
Total;Asia;Singapur;Balears, Illes;Turistas;2021M06;38
Total;Asia;Singapur;Balears, Illes;Turistas;2021M05;.
Total;Asia;Singapur;Balears, Illes;Turistas;2021M04;.
Total;Asia;Singapur;Balears, Illes;Turistas;2021M03;.
Total;Asia;Singapur;Balears, Illes;Turistas;2021M02;.
Total;Asia;Singapur;Balears, Illes;Turistas;2021M01;.
Total;Asia;Singapur;Balears, Illes;Pernoctaciones;2021M12;433
Total;Asia;Singapur;Balears, Illes;Pernoctaciones;2021M11;490
Total;Asia;Singapur;Balears, Illes;Pernoctaciones;2021M10;662
Total;Asia;Singapur;Balears, Illes;Pernoctaciones;2021M09;1.046
Total;Asia;Singapur;Balears, Illes;Pernoctaciones;2021M08;1.021
Total;Asia;Singapur;Balears, Illes;Pernoctaciones;2021M07;528
Total;Asia;Singapur;Balears, Illes;Pernoctaciones;2021M06;323
Total;Asia;Singapur;Balears, Illes;Pernoctaciones;2021M05;.
Total;Asia;Singapur;Balears, Illes;Pernoctaciones;2021M04;.
Total;Asia;Singapur;Balears, Illes;Pernoctaciones;2021M03;.
Total;Asia;Singapur;Balears, Illes;Pernoctaciones;2021M02;.
Total;Asia;Singapur;Balears, Illes;Pernoctaciones;2021M01;.
Total;Asia;Singapur;Balears, Illes;Duración media de los viajes;2021M12;7,6
Total;Asia;Singapur;Balears, Illes;Duración media de los viajes;2021M11;8,6
Total;Asia;Singapur;Balears, Illes;Duración media de los viajes;2021M10;9,2
Total;Asia;Singapur;Balears, Illes;Duración media de los viajes;2021M09;9,6
Total;Asia;Singapur;Balears, Illes;Duración media de los viajes;2021M08;8,1
Total;Asia;Singapur;Balears, Illes;Duración media de los viajes;2021M07;5,8
Total;Asia;Singapur;Balears, Illes;Duración media de los viajes;2021M06;8,5
Total;Asia;Singapur;Balears, Illes;Duración media de los viajes;2021M05;.
Total;Asia;Singapur;Balears, Illes;Duración media de los viajes;2021M04;.
Total;Asia;Singapur;Balears, Illes;Duración media de los viajes;2021M03;.
Total;Asia;Singapur;Balears, Illes;Duración media de los viajes;2021M02;.
Total;Asia;Singapur;Balears, Illes;Duración media de los viajes;2021M01;.
Total;Asia;Singapur;Canarias;Turistas;2021M12;86
Total;Asia;Singapur;Canarias;Turistas;2021M11;.
Total;Asia;Singapur;Canarias;Turistas;2021M10;.
Total;Asia;Singapur;Canarias;Turistas;2021M09;.
Total;Asia;Singapur;Canarias;Turistas;2021M08;.
Total;Asia;Singapur;Canarias;Turistas;2021M07;.
Total;Asia;Singapur;Canarias;Turistas;2021M06;.
Total;Asia;Singapur;Canarias;Turistas;2021M05;.
Total;Asia;Singapur;Canarias;Turistas;2021M04;.
Total;Asia;Singapur;Canarias;Turistas;2021M03;.
Total;Asia;Singapur;Canarias;Turistas;2021M02;.
Total;Asia;Singapur;Canarias;Turistas;2021M01;.
Total;Asia;Singapur;Canarias;Pernoctaciones;2021M12;708
Total;Asia;Singapur;Canarias;Pernoctaciones;2021M11;.
Total;Asia;Singapur;Canarias;Pernoctaciones;2021M10;.
Total;Asia;Singapur;Canarias;Pernoctaciones;2021M09;.
Total;Asia;Singapur;Canarias;Pernoctaciones;2021M08;.
Total;Asia;Singapur;Canarias;Pernoctaciones;2021M07;.
Total;Asia;Singapur;Canarias;Pernoctaciones;2021M06;.
Total;Asia;Singapur;Canarias;Pernoctaciones;2021M05;.
Total;Asia;Singapur;Canarias;Pernoctaciones;2021M04;.
Total;Asia;Singapur;Canarias;Pernoctaciones;2021M03;.
Total;Asia;Singapur;Canarias;Pernoctaciones;2021M02;.
Total;Asia;Singapur;Canarias;Pernoctaciones;2021M01;.
Total;Asia;Singapur;Canarias;Duración media de los viajes;2021M12;8,2
Total;Asia;Singapur;Canarias;Duración media de los viajes;2021M11;.
Total;Asia;Singapur;Canarias;Duración media de los viajes;2021M10;.
Total;Asia;Singapur;Canarias;Duración media de los viajes;2021M09;.
Total;Asia;Singapur;Canarias;Duración media de los viajes;2021M08;.
Total;Asia;Singapur;Canarias;Duración media de los viajes;2021M07;.
Total;Asia;Singapur;Canarias;Duración media de los viajes;2021M06;.
Total;Asia;Singapur;Canarias;Duración media de los viajes;2021M05;.
Total;Asia;Singapur;Canarias;Duración media de los viajes;2021M04;.
Total;Asia;Singapur;Canarias;Duración media de los viajes;2021M03;.
Total;Asia;Singapur;Canarias;Duración media de los viajes;2021M02;.
Total;Asia;Singapur;Canarias;Duración media de los viajes;2021M01;.
Total;Asia;Siria;Balears, Illes;Turistas;2021M12;.
Total;Asia;Siria;Balears, Illes;Turistas;2021M11;.
Total;Asia;Siria;Balears, Illes;Turistas;2021M10;.
Total;Asia;Siria;Balears, Illes;Turistas;2021M09;.
Total;Asia;Siria;Balears, Illes;Turistas;2021M08;.
Total;Asia;Siria;Balears, Illes;Turistas;2021M07;.
Total;Asia;Siria;Balears, Illes;Turistas;2021M06;.
Total;Asia;Siria;Balears, Illes;Turistas;2021M05;.
Total;Asia;Siria;Balears, Illes;Turistas;2021M04;.
Total;Asia;Siria;Balears, Illes;Turistas;2021M03;.
Total;Asia;Siria;Balears, Illes;Turistas;2021M02;.
Total;Asia;Siria;Balears, Illes;Turistas;2021M01;.
Total;Asia;Siria;Balears, Illes;Pernoctaciones;2021M12;.
Total;Asia;Siria;Balears, Illes;Pernoctaciones;2021M11;.
Total;Asia;Siria;Balears, Illes;Pernoctaciones;2021M10;.
Total;Asia;Siria;Balears, Illes;Pernoctaciones;2021M09;.
Total;Asia;Siria;Balears, Illes;Pernoctaciones;2021M08;.
Total;Asia;Siria;Balears, Illes;Pernoctaciones;2021M07;.
Total;Asia;Siria;Balears, Illes;Pernoctaciones;2021M06;.
Total;Asia;Siria;Balears, Illes;Pernoctaciones;2021M05;.
Total;Asia;Siria;Balears, Illes;Pernoctaciones;2021M04;.
Total;Asia;Siria;Balears, Illes;Pernoctaciones;2021M03;.
